Age [ka BP]  ADM [x10^22 Am^2]
22.50	7.00165
22.45	6.97552
22.40	6.96415
22.35	6.97087
22.30	6.99932
22.25	7.05130
22.20	7.12190
22.15	7.20415
22.10	7.29078
22.05	7.37535
22.00	7.45294
21.95	7.51940
21.90	7.57009
21.85	7.60242
21.80	7.61871
21.75	7.62285
21.70	7.61897
21.65	7.61070
21.60	7.59958
21.55	7.58742
21.50	7.57553
21.45	7.56518
21.40	7.55639
21.35	7.54915
21.30	7.54346
21.25	7.53932
21.20	7.53751
21.15	7.53984
21.10	7.54708
21.05	7.56053
21.00	7.58018
20.95	7.60527
20.90	7.63578
20.85	7.67070
20.80	7.70587
20.75	7.73665
20.70	7.75863
20.65	7.76768
20.60	7.76251
20.55	7.74234
20.50	7.70613
20.45	7.65466
20.40	7.59337
20.35	7.52846
20.30	7.46639
20.25	7.41259
20.20	7.36578
20.15	7.32311
20.10	7.28173
20.05	7.23932
20.00	7.19458
19.95	7.14647
19.90	7.09397
19.85	7.03656
19.80	6.97682
19.75	6.91811
19.70	6.86328
19.65	6.81544
19.60	6.77458
19.55	6.74096
19.50	6.71458
19.45	6.69518
19.40	6.68199
19.35	6.67449
19.30	6.67242
19.25	6.67527
19.20	6.68509
19.15	6.70527
19.10	6.73785
19.05	6.78544
19.00	6.84751
18.95	6.92354
18.90	7.01225
18.85	7.11311
18.80	7.22432
18.75	7.34509
18.70	7.47363
18.65	7.60785
18.60	7.74130
18.55	7.86647
18.50	7.97587
18.45	8.06277
18.40	8.12535
18.35	8.16208
18.30	8.17165
18.25	8.15458
18.20	8.11501
18.15	8.05966
18.10	7.99423
18.05	7.92466
18.00	7.85432
17.95	7.78578
17.90	7.72190
17.85	7.66527
17.80	7.61458
17.75	7.56854
17.70	7.52587
17.65	7.48552
17.60	7.44802
17.55	7.41440
17.50	7.38596
17.45	7.36371
17.40	7.35001
17.35	7.34716
17.30	7.35751
17.25	7.38285
17.20	7.42061
17.15	7.46690
17.10	7.51837
17.05	7.57165
17.00	7.62389
16.95	7.67199
16.90	7.71337
16.85	7.74570
16.80	7.76820
16.75	7.78061
16.70	7.78268
16.65	7.77415
16.60	7.75837
16.55	7.73846
16.50	7.71751
16.45	7.69837
16.40	7.68285
16.35	7.67096
16.30	7.66371
16.25	7.66165
16.20	7.66475
16.15	7.67328
16.10	7.68699
16.05	7.70613
16.00	7.73173
15.95	7.76509
15.90	7.80725
15.85	7.85975
15.80	7.92440
15.75	8.00380
15.70	8.10027
15.65	8.21406
15.60	8.34156
15.55	8.47630
15.50	8.61311
15.45	8.74553
15.40	8.86527
15.35	8.96329
15.30	9.03104
15.25	9.06130
15.20	9.05329
15.15	9.00777
15.10	8.92553
15.05	8.80811
15.00	8.65889
14.95	8.48173
14.90	8.28078
14.85	8.06070
14.80	7.82923
14.75	7.59570
14.70	7.36889
14.65	7.15656
14.60	6.96259
14.55	6.79035
14.50	6.64268
14.45	6.52190
14.40	6.42725
14.35	6.35742
14.30	6.31087
14.25	6.28682
14.20	6.28682
14.15	6.31294
14.10	6.36751
14.05	6.45130
14.00	6.55914
13.95	6.68483
13.90	6.82216
13.85	6.96389
13.80	7.09940
13.75	7.21656
13.70	7.30346
13.65	7.35104
13.60	7.35958
13.55	7.33190
13.50	7.27087
13.45	7.18190
13.40	7.08001
13.35	6.98328
13.30	6.90958
13.25	6.87311
13.20	6.87233
13.15	6.90233
13.10	6.95846
13.05	7.03527
13.00	7.12708
12.95	7.22794
12.90	7.33190
12.85	7.43406
12.80	7.53234
12.75	7.62492
12.70	7.71104
12.65	7.78889
12.60	7.85665
12.55	7.91199
12.50	7.95285
12.45	7.97794
12.40	7.98906
12.35	7.98906
12.30	7.98078
12.25	7.96630
12.20	7.94742
12.15	7.92466
12.10	7.89932
12.05	7.87294
12.00	7.85096
11.95	7.83906
11.90	7.84320
11.85	7.86751
11.80	7.90630
11.75	7.95208
11.70	7.99682
11.65	8.03432
11.60	8.06018
11.55	8.07156
11.50	8.06535
11.45	8.04053
11.40	8.00277
11.35	7.95958
11.30	7.91794
11.25	7.88484
11.20	7.86182
11.15	7.85018
11.10	7.85096
11.05	7.86440
11.00	7.89001
10.95	7.92622
10.90	7.97225
10.85	8.02553
10.80	8.08061
10.75	8.13104
10.70	8.16958
10.65	8.19182
10.60	8.19751
10.55	8.18820
10.50	8.16570
10.45	8.13182
10.40	8.08889
10.35	8.04053
10.30	7.98932
10.25	7.93785
10.20	7.88768
10.15	7.83984
10.10	7.79484
10.05	7.75397
10.00	7.71570
9.95	7.67923
9.90	7.64277
9.85	7.60527
9.80	7.56621
9.75	7.52535
9.70	7.48242
9.65	7.43820
9.60	7.39708
9.55	7.36527
9.50	7.34794
9.45	7.34923
9.40	7.36475
9.35	7.38854
9.30	7.41415
9.25	7.43613
9.20	7.45113
9.15	7.45630
9.10	7.44854
9.05	7.42604
9.00	7.39165
8.95	7.34871
8.90	7.30061
8.85	7.25096
8.80	7.20078
8.75	7.15113
8.70	7.10302
8.65	7.05854
8.60	7.02311
8.55	7.00320
8.50	7.00578
8.45	7.03449
8.40	7.08208
8.35	7.13820
8.30	7.19354
8.25	7.23906
8.20	7.27242
8.15	7.29337
8.10	7.30087
8.05	7.29518
8.00	7.28044
7.95	7.26259
7.90	7.24682
7.85	7.23699
7.80	7.23130
7.75	7.22690
7.70	7.22044
7.65	7.20984
7.60	7.19871
7.55	7.19121
7.50	7.19225
7.45	7.20544
7.40	7.23027
7.35	7.26570
7.30	7.31044
7.25	7.36268
7.20	7.41828
7.15	7.47156
7.10	7.51785
7.05	7.55277
7.00	7.57475
6.95	7.58406
6.90	7.58018
6.85	7.56363
6.80	7.53906
6.75	7.51242
6.70	7.48940
6.65	7.47415
6.60	7.46561
6.55	7.46070
6.50	7.45682
6.45	7.45139
6.40	7.44415
6.35	7.43406
6.30	7.42087
6.25	7.40509
6.20	7.39009
6.15	7.38078
6.10	7.38156
6.05	7.39630
6.00	7.42630
5.95	7.47156
5.90	7.53234
5.85	7.60811
5.80	7.69216
5.75	7.77699
5.70	7.85458
5.65	7.91872
5.60	7.96889
5.55	8.00613
5.50	8.03096
5.45	8.04466
5.40	8.04906
5.35	8.04647
5.30	8.03897
5.25	8.02837
5.20	8.01492
5.15	7.99837
5.10	7.97872
5.05	7.95647
5.00	7.93423
4.95	7.91484
4.90	7.90139
4.85	7.89673
4.80	7.90009
4.75	7.91044
4.70	7.92647
4.65	7.94665
4.60	7.96656
4.55	7.98208
4.50	7.98803
4.45	7.98182
4.40	7.96966
4.35	7.95880
4.30	7.95725
4.25	7.97122
4.20	7.99915
4.15	8.03794
4.10	8.08449
4.05	8.13570
4.00	8.18923
3.95	8.24277
3.90	8.29397
3.85	8.34053
3.80	8.38087
3.75	8.41346
3.70	8.43622
3.65	8.44759
3.60	8.44423
3.55	8.42225
3.50	8.37828
3.45	8.31053
3.40	8.22699
3.35	8.13725
3.30	8.05113
3.25	7.97794
3.20	7.92311
3.15	7.89156
3.10	7.88794
3.05	7.91613
3.00	7.97380
2.95	8.05759
2.90	8.16441
2.85	8.29035
2.80	8.43078
2.75	8.58053
2.70	8.73441
2.65	8.88777
2.60	9.03389
2.55	9.16734
2.50	9.28191
2.45	9.37268
2.40	9.43966
2.35	9.48337
2.30	9.50484
2.25	9.50587
2.20	9.49191
2.15	9.46889
2.10	9.44277
2.05	9.42001
2.00	9.40527
1.95	9.40398
1.90	9.42156
1.85	9.46113
1.80	9.51932
1.75	9.59096
1.70	9.67061
1.65	9.75182
1.60	9.82346
1.55	9.87311
1.50	9.88863
1.45	9.86096
1.40	9.79527
1.35	9.70061
1.30	9.58604
1.25	9.46035
1.20	9.33337
1.15	9.21492
1.10	9.11510
1.05	9.04191
1.00	8.99561
0.95	8.97466
0.90	8.97751
0.85	9.00130
0.80	9.04165
0.75	9.09208
0.70	9.14742
0.65	9.20096
0.60	9.24544
0.55	9.27337
0.50	9.27648
0.45	9.24880
0.40	9.19113
0.35	9.10656
0.30	8.99768
0.25	8.86785
0.20	8.72535
0.15	8.57872
0.10	8.43673
0.05	8.30613
0.00	8.18406
